chrom	length	end_pos	chr_type	species	reference
VBSM01000335.1	3127378	3638364	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000361.1	98752649	108332730	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000373.1	2221577	2555409	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000413.1	20480392	22475142	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000483.1	41134045	44275106	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000500.1	9779512	11491511	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000529.1	74230949	82392665	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000565.1	4312727	4901434	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000568.1	18303620	22603800	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000605.1	34267822	37625954	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000631.1	3712278	4134789	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000639.1	4606183	5043658	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000656.1	7238576	8330344	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000662.1	13844488	15434056	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000725.1	4920827	5897156	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000729.1	18117046	20196578	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000758.1	783499	1083968	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000813.1	10973638	11950320	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000840.1	1160258	1643784	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000865.1	4680487	5632780	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000883.1	2713056	3417589	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000937.1	4201377	4962340	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000949.1	19565410	21728661	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01000988.1	2195929	2735752	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001044.1	17718202	19498969	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001060.1	1085408	1207502	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001082.1	5468710	6183357	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001118.1	38539757	43432257	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001124.1	71304099	77635313	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001163.1	3513365	4368860	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001265.1	71794775	78241664	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001468.1	901384	1237432	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001483.1	19269566	22112670	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001562.1	60776852	65318864	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001681.1	11922023	12839616	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001793.1	1786237	2746713	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001927.1	15682422	17424193	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01001979.1	24209704	26864180	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002035.1	21773651	25855069	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002121.1	36286146	39637739	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002153.1	46741349	52774179	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002217.1	44909013	48974507	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002223.1	17831594	20072337	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002350.1	4162945	5263504	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002356.1	2903908	3526024	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002608.1	159756899	174637419	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002616.1	43944888	48318253	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002707.1	3515858	3856166	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002912.1	9118564	10556958	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002937.1	27658524	31191025	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01002959.1	13898896	15610820	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003018.1	9552350	12540402	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003020.1	2587119	3429118	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003039.1	28223788	30972822	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003044.1	9455128	11054977	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003143.1	46507612	50718527	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003144.1	5979728	6778476	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003148.1	21202626	24135446	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003151.1	12468306	13964348	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003155.1	3703699	4294634	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003156.1	2598509	3210730	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003157.1	50745028	55411576	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003159.1	4082249	4414572	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003162.1	2460104	3672541	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003163.1	1290794	1843588	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003167.1	983920	1241290	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003169.1	30350326	33246249	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003176.1	77140643	83498006	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003179.1	1623399	1833734	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003181.1	1417758	1798400	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003185.1	12586038	13677216	chrX	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003186.1	5861837	6902158	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003190.1	10362277	11732247	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003193.1	1732523	2160344	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003198.1	17205782	20311035	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003199.1	10842594	12027753	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003200.1	12703752	13727894	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003201.1	8543085	9809856	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003203.1	1800860	2076539	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003204.1	65702498	71344884	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003205.1	1594707	1882961	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003206.1	6867967	7841037	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003209.1	2109528	2486259	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003210.1	1649526	2003417	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003211.1	5083137	5666865	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003212.1	9968223	12954075	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003214.1	10708654	11799253	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003215.1	33512744	37775088	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003218.1	6388249	7527552	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003220.1	1442487	1708105	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003225.1	4535359	6040020	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003227.1	1318543	1599871	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003228.1	3929434	4459879	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
VBSM01003230.1	4661356	5598785	aut	Cheirogaleus_sibreei_ssp	Cheirogaleus_medius_ssp
NC_092125.1	216833400	233225995	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092126.1	189970910	203887168	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092127.1	176766815	191966041	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092128.1	173482857	189967906	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092129.1	165237545	184142813	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092130.1	167306231	181226763	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092131.1	164110979	179305170	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092132.1	138843662	154794133	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092133.1	128303255	144514819	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092134.1	128078046	143912839	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092135.1	125656871	140685161	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092136.1	122650528	134121784	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092137.1	105433867	122684357	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092138.1	106411275	119576460	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092139.1	96571090	118469419	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092140.1	92146214	105883597	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092141.1	75981243	92152270	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092142.1	75165555	88956424	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092143.1	71477996	84027646	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092144.1	53187750	68621509	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NC_092145.1	142043650	159752185	chrX	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NW_027257553.1	7493	979578	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NW_027257554.1	34263	1008244	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NW_027257572.1	379472	1044256	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
NW_027257673.1	150818	1103987	aut	Macaca_leonina_ssp	Macaca_fascicularis_ssp
CM053363.1	84846726	88008975	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053364.1	84071502	87835067	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053365.1	83175296	86538756	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053366.1	82186834	85401693	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053367.1	72614207	75414050	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053368.1	68427972	71073219	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053369.1	67804591	70447623	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053370.1	66784093	69626201	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053371.1	66223149	68943472	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053372.1	63810744	66677163	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053373.1	64093374	66609686	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053374.1	63834056	66426681	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053375.1	61826079	64686957	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053376.1	56164880	59318233	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053377.1	56771411	59090943	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053378.1	55996073	58491479	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053379.1	55507512	58039505	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053380.1	55405779	57548821	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053381.1	55263345	57434500	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053382.1	53603952	56386847	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053383.1	51132388	53007276	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053384.1	49235679	51119100	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053385.1	48491258	50681120	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053386.1	48523729	50374119	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053387.1	48411080	50317709	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053388.1	47158395	49103750	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053389.1	42608492	44586216	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053390.1	42105810	43730645	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053391.1	39231451	41280410	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053392.1	39758292	41208269	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053393.1	37483475	39221855	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053394.1	34748609	36214393	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053395.1	30008419	32560822	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053396.1	22550442	23904982	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053397.1	20777398	21946564	aut	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CM053398.1	119135420	124140859	chrX	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp
CAJZLT010000001.1	123617208	142886953	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000002.1	112407886	127852155	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000003.1	96439870	111007053	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000004.1	92843310	106794972	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000005.1	76051406	88693797	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000006.1	75155701	86148262	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000007.1	72882709	82799732	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000008.1	69160427	78506878	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000009.1	67296549	77499991	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000010.1	64704363	73400379	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000011.1	57247014	68476738	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000012.1	58042889	66046964	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000013.1	52028896	60265943	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000014.1	51175556	57716106	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000015.1	48825352	57247555	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000016.1	43284542	50512790	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000017.1	41882482	49310784	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000018.1	40332492	46747736	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000019.1	33089470	45571500	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000020.1	36639380	43382442	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000021.1	34602563	40513744	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000022.1	33954700	38939607	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000023.1	33897209	38607929	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000024.1	33458922	38184135	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000025.1	32986406	37813414	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000026.1	30524198	35515530	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000027.1	30785468	34382993	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000028.1	27181416	32735753	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000029.1	28308735	32633332	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000030.1	27337457	30543424	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000031.1	26533889	30534840	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000032.1	27214153	30190232	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000033.1	25944092	29444133	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000034.1	24268314	27745609	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000035.1	21914677	27572820	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000036.1	22453173	27545035	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000037.1	23891199	27108902	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000038.1	23285563	27062475	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000039.1	22473505	25312334	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000040.1	20494063	24377042	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000041.1	19170104	22818491	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000042.1	19348346	22660150	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000043.1	18365029	21893828	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000044.1	18042306	21071622	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000045.1	16841362	19520342	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000046.1	16566661	19307200	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000047.1	16368475	18502446	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000048.1	15343239	17713440	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000049.1	14209975	16627490	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000050.1	13971702	16259595	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000051.1	13282495	16051418	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000052.1	12552814	15569200	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000053.1	12767685	14606386	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000054.1	9792512	11887671	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000055.1	8136956	11717147	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000056.1	9262719	10884949	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000057.1	8582875	10623094	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000058.1	8406088	9707603	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000059.1	7836653	9511728	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000060.1	7249287	9254458	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000061.1	6979174	8873984	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000062.1	7161984	8561960	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000063.1	6894522	8414914	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000064.1	6695993	7940207	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000065.1	6054788	7123387	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000066.1	5922220	7026483	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000067.1	5516495	6351714	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000068.1	4769536	6035468	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000069.1	4911445	5540606	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000070.1	4674147	5412648	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000071.1	4516152	5227417	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000072.1	3344183	4969500	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000073.1	2916132	3947203	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000074.1	2885958	3792304	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000075.1	2513099	3382357	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000076.1	2533516	3258101	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000077.1	2733819	3088198	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000078.1	2459415	2993985	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000079.1	1931135	2452805	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000080.1	2129313	2406031	chrX	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000081.1	1653876	2245434	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000082.1	1811432	2207282	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000083.1	1494769	1908171	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000084.1	1291525	1906208	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000085.1	1510288	1877145	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000086.1	980799	1521660	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000087.1	1302017	1521756	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000088.1	1031235	1488828	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000089.1	1121667	1314013	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000090.1	1094207	1260880	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000091.1	1087822	1220194	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000092.1	997078	1194841	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000093.1	113465	918864	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000094.1	771074	1136875	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000095.1	898737	1096320	aut	Brachyteles_hypoxanthus_ssp	Ateles_hybridus_ssp
CAJZLT010000001.1	132767060	142886947	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000002.1	119318263	127851274	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000003.1	103370826	111011660	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000004.1	99226964	106794598	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000005.1	82166053	88695502	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000006.1	79733918	86148689	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000007.1	77564579	82798708	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000008.1	72883443	78567692	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
CAJZLT010000009.1	71725010	77450586	aut	Ateles_belzebuth_ssp	Ateles_hybridus_ssp
