ID,ID_PGDP,group,family,genus,species,subspecies,species_full,species_short,species_genotyping,reference,SEX,len_chrA,len_chrA_contigs_shorter_than_1Mb,len_chrX,len_chrX_contigs_shorter_than_1Mb,len_chrY,len_chrY_contigs_shorter_than_1Mb,total_seq_chrA,total_seq_chrX,total_seq_chrY,len_cov_chrA,len_cov_chrX,len_cov_chrY,frac_cov_chrA,frac_cov_chrX,frac_cov_chrY,frac_cov_gw,rel_frac_cov_YX,nonN_frac,frac_cov_gw_cor,threshold,threshold_chrX,good_frac_cov,cov_chrA,cov_chrX,cov_chrY,cov_gw,rel_cov_chrX,gSEX,gSEX_source,callable_chrA,callable_chrX,GT00_chrA,GT01_chrA,GT11_chrA,GTmis_chrA,GT00_chrX,GT0_chrX,GT01_chrX,GT11_chrX,GT1_chrX,GTmis_chrX,het_chrA,het_chrX,rel_chrX_het,hom_alt_chrA,hom_alt_chrX,hem_alt_chrX,rel_chrX_hom_alt,mis_chrA,mis_chrX,div_chrA,clade,subclade_split,sample_used_for_q,q25_div_chrA,q50_div_chrA,q75_div_chrA,q25_frac_cov_chrA,q50_frac_cov_chrA,q75_frac_cov_chrA,zscore_div_chrA,zscore_frac_cov_chrA,dupl_group,remove_as_duplicate,low_mis,low_frac_cov_qc,high_div_chrA_qc,high_mis_qc,low_div_chrA_qc,masterQC,manual_fix,reason,finalQC,Kuderna_AB_QC,Kuderna_COV_QC,relatives,remove_as_relative,generation,founder,remove_manual,pedigree_source,MQ1kb,MQ1Mb,total_reads,mapped_reads,properly_paired_reads,f_mapped_reads
SAMN02786339,SAMN02786339,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,M,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,32521529064.0,918719157.0,196851565.0,2746399734,150184584.0,13146002.0,0.983,0.9716,0.8443,0.9817,0.869,0.9999,0.9818,0.9,0.9,True,11.8415,6.1173,14.9743,11.5602,0.5166,M,chrX,2536001184,137039069.0,745210,625651,3785259,6923361,,44255.0,,,179302.0,261148.0,0.0002467,,,0.0014926,,0.0013084,,0.00273,0.0019056,0.001616,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-18.8933,-2.3729,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786333;SAMN02786334;SAMN02786335;SAMN02786337;SAMN02786338;SAMN02786342;SAMN03274873;SAMN03651895;SAMN16949018,True,,,,,53.2063,54.3313,353401516,347839482,335281184,0.984
SAMN02786340,SAMN02786340,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,F,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,29185466626.0,1563543151.0,112298257.0,2745835983,151814638.0,4891827.0,0.9828,0.9821,0.3142,0.9793,0.3199,0.9999,0.9794,0.9,0.9,True,10.629,10.299,22.9563,10.6325,0.969,F,chrX,2536001184,137039069.0,566298,561815,2812206,8139162,16709.0,,17664.0,114351.0,,335981.0,0.0002215,0.0001289,0.5818363,0.0011089,0.0008344,,0.7524851,0.0032094,0.0024517,0.0012197,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-22.5806,-2.4407,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786335;SAMN02786341;SAMN02786342;SAMN02786343;SAMN02786344;SAMN02786345;SAMN03274867;SAMN03274868;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03651895;SAMN16949018;SAMN16949019,True,,,,,52.8405,53.9588,325079704,319769228,307187878,0.984
SAMN02786341,SAMN02786341,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,M,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,35875468505.0,1043523539.0,197994118.0,2748542296,151015103.0,13276947.0,0.9838,0.9769,0.8527,0.9827,0.8729,0.9999,0.9828,0.9,0.9,True,13.0525,6.9101,14.9126,12.7426,0.5294,M,chrX,2536001184,137039069.0,972293,792745,5236586,5077857,,55547.0,,,244568.0,184590.0,0.0003126,,,0.0020649,,0.0017847,,0.0020023,0.001347,0.0022212,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-13.2618,-2.1017,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786333;SAMN02786335;SAMN02786337;SAMN02786338;SAMN02786340;SAMN02786342;SAMN02786345;SAMN03274867;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03274873,False,,,,,53.0829,54.2013,395975402,382699841,369408022,0.966
SAMN02786342,SAMN02786342,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,F,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,30014705198.0,823559767.0,172746895.0,2745100531,149963902.0,13098425.0,0.9825,0.9701,0.8413,0.9812,0.8672,0.9999,0.9813,0.9,0.9,True,10.9339,5.4917,13.1884,10.6634,0.5023,M,chrX,2536001184,137039069.0,640342,629399,3435134,7374606,,40830.0,,,165581.0,278294.0,0.0002482,,,0.0013545,,0.0012083,,0.002908,0.0020308,0.0014786,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-20.1711,-2.5424,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786333;SAMN02786334;SAMN02786335;SAMN02786337;SAMN02786338;SAMN02786339;SAMN02786340;SAMN02786341;SAMN02786343;SAMN02786344;SAMN02786345;SAMN03274867;SAMN03274868;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03274874;SAMN03651895;SAMN16949018,True,,,,,52.8738,53.9855,329437792,325154326,314678512,0.987
SAMN02786343,SAMN02786343,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,M,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,30469286637.0,864566768.0,173668222.0,2743676261,150265641.0,13103867.0,0.982,0.9721,0.8416,0.9808,0.8658,0.9999,0.9809,0.9,0.9,True,11.1053,5.7536,13.2532,10.8383,0.5181,M,chrX,2536001184,137039069.0,722609,663045,3878260,6815567,,43842.0,,,186450.0,254413.0,0.0002615,,,0.0015293,,0.0013606,,0.0026875,0.0018565,0.00166,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-18.4835,-2.7119,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786333;SAMN02786334;SAMN02786335;SAMN02786337;SAMN02786338;SAMN02786340;SAMN02786342;SAMN02786344;SAMN02786345;SAMN03274867;SAMN03274868;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03274873;SAMN03651895;SAMN16949018,True,,,,,53.5642,54.6933,330865930,326671694,317817424,0.987
SAMN02786344,SAMN02786344,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,M,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,28864868547.0,797893843.0,151677703.0,2741635532,149326368.0,12994559.0,0.9813,0.966,0.8346,0.9797,0.864,0.9999,0.9798,0.9,0.9,True,10.5283,5.3433,11.6724,10.2668,0.5075,M,chrX,2536001184,137039069.0,653746,637000,3546243,7242492,,38647.0,,,160927.0,285131.0,0.0002512,,,0.0013984,,0.0011743,,0.0028559,0.0020807,0.001524,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-19.7495,-2.9492,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02786332;SAMN02786333;SAMN02786334;SAMN02786335;SAMN02786337;SAMN02786338;SAMN02786340;SAMN02786342;SAMN02786343;SAMN02786345;SAMN03274867;SAMN03274868;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03274873;SAMN03651895;SAMN16949018,True,,,,,53.6585,54.7884,311239838,306792458,298376070,0.986
SAMN02786345,SAMN02786345,OWM,Cercopithecidae,Rhinopithecus,bieti,ssp,Rhinopithecus_bieti_ssp,R.bieti_ssp,Rhinopithecus_bieti_ssp,Rhinopithecus_roxellana,F,2793868452,74343137.0,154578353.0,0.0,15569615.0,0.0,31540812788.0,1542617422.0,126183409.0,2744952266,151646415.0,4853889.0,0.9825,0.981,0.3118,0.9789,0.3178,0.9999,0.979,0.9,0.9,True,11.4905,10.1725,25.9964,11.4459,0.8853,F,chrX,2536001184,137039069.0,655169,605838,3341191,7477283,15744.0,,15178.0,108075.0,,345708.0,0.0002389,0.0001108,0.463621,0.0013175,0.0007886,,0.5985894,0.0029485,0.0025227,0.001437,Rhinopithecus_roxellana_ssp3,0.0,False,0.0035996,0.0036465,0.003707,0.9885,0.99,0.9914,-20.559,-2.5424,,False,True,warn,ok,ok,warn,warn,,,warn,,,SAMN02427088;SAMN02786332;SAMN02786334;SAMN02786335;SAMN02786337;SAMN02786340;SAMN02786341;SAMN02786342;SAMN02786343;SAMN02786344;SAMN03274867;SAMN03274868;SAMN03274869;SAMN03274871;SAMN03274872;SAMN03274873;SAMN03651895;SAMN16949018,True,,,,,53.0035,54.1232,348710438,343732918,332083734,0.986
SAMN02850871,SAMN02850871,APE,Hylobatidae,Nomascus,leucogenys,ssp,Nomascus_leucogenys_ssp,N.leucogenys_ssp,Nomascus_leucogenys_ssp,Nomascus_leucogenys,F,2602686925,100534466.0,140746521.0,0.0,,,32853041919.0,1716030149.0,,2579954054,138832312.0,,0.9913,0.9864,,0.991,,0.9947,0.9963,0.9,0.9,True,12.734,12.3605,,12.7149,0.9707,F,chrX,2070661925,112391299.0,3911140,3887844,1545203,4233643,108259.0,,138660.0,52114.0,,143603.0,0.0018776,0.0012337,0.6570809,0.0007462,0.0004637,,0.621363,0.0020446,0.0012777,0.001685,Nomascus_leucogenys_ssp1,0.0,False,0.0024053,0.0024053,0.0024053,0.9539,0.9539,0.9539,0.0,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.9617,57.2616,398464414,385711975,360540832,0.968
SAMN02850872,SAMN02850872,APE,Hylobatidae,Symphalangus,syndactylus,ssp,Symphalangus_syndactylus_ssp,S.syndactylus_ssp,Symphalangus_syndactylus_ssp,Symphalangus_syndactylus,M,3067375449,0.0,165573898.0,0.0,29938335.0,0.0,46191138166.0,1325071700.0,434376245.0,3039558630,163468896.0,27775407.0,0.9909,0.9873,0.9278,0.9902,0.9397,0.9997,0.9905,0.9,0.9,True,15.1967,8.106,15.6389,14.8417,0.5334,M,chrX,2546755049,136132563.0,5432403,3560354,1548910,2570341,,214522.0,,,106866.0,77774.0,0.001398,,,0.0006082,,0.000785,,0.0010093,0.0005713,0.0013072,Symphalangus_syndactylus_ssp1,0.0,False,0.00132,0.0015086,0.0015835,0.9934,0.9956,0.9982,-0.7645,-0.9843,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,49.6617,49.6617,487395778,481042302,474647264,0.987
SAMN02850873,SAMN02850873,APE,Hylobatidae,Hylobates,moloch,ssp,Hylobates_moloch_ssp,H.moloch_ssp,Hylobates_moloch_ssp,Hylobates_pileatus,M,2676710348,18752101.0,155938858.0,0.0,,,59047606090.0,1894462654.0,,2603081986,147779609.0,,0.9725,0.9477,,0.9711,,1.0,0.9711,0.9,0.9,True,22.6837,12.8195,,22.1538,0.5651,M,chrX,2286742065,125581863.0,13184811,2200355,29236183,1966884,,456528.0,,,1334343.0,72403.0,0.0009622,,,0.0127851,,0.0106253,,0.0008601,0.0005765,0.0132662,Hylobates_pileatus_ssp3,0.0,True,0.0069334,0.0069437,0.0069636,0.9828,0.9832,0.9836,209.5727,-13.3125,,False,True,fail,fail,ok,ok,fail,,,fail,,,,,,,,,53.9862,54.1153,659894384,631200570,606102076,0.957
SAMN02850874,SAMN02850874,APE,Hylobatidae,Hylobates,moloch,ssp,Hylobates_moloch_ssp,H.moloch_ssp,Hylobates_moloch_ssp,Hylobates_pileatus,F,2676710348,18752101.0,155938858.0,0.0,,,44267161358.0,2525779191.0,,2603981051,143735421.0,,0.9728,0.9217,,0.97,,1.0,0.97,0.9,0.9,True,16.9998,17.5724,,17.0298,1.0337,F,chrX,2286742065,125581863.0,11032966,2514462,26069352,6971453,331581.0,,91894.0,1135134.0,,304665.0,0.0010996,0.0007317,0.6654759,0.0114002,0.009039,,0.7928794,0.0030486,0.002426,0.01195,Hylobates_pileatus_ssp3,0.0,False,0.0069334,0.0069437,0.0069636,0.9828,0.9832,0.9836,165.9452,-12.9375,,False,True,warn,fail,ok,ok,fail,,,fail,,,,,,,,,53.105,53.2354,518960126,487741950,452545770,0.94
SAMN02850875,SAMN02850875,APE,Hylobatidae,Hylobates,pileatus,ssp,Hylobates_pileatus_ssp,H.pileatus_ssp,Hylobates_pileatus_ssp,Hylobates_pileatus,M,2676710348,18752101.0,155938858.0,0.0,,,43957173935.0,1382202470.0,,2625539593,149812066.0,,0.9809,0.9607,,0.9798,,1.0,0.9798,0.9,0.9,True,16.7421,9.2262,,16.3364,0.5511,M,chrX,2402244527,133487520.0,1026232,1898902,937269,934173,,57715.0,,,78592.0,29634.0,0.0007905,,,0.0003902,,0.0005888,,0.0003889,0.000222,0.0007854,Hylobates_pileatus_ssp1,0.0,False,0.0005947,0.0007061,0.0008174,0.9884,0.9899,0.9914,0.3563,-3.0,,False,True,warn,ok,ok,ok,warn,,,warn,,,SAMN24909950,True,,,,,55.6261,55.7378,480585808,469093661,458797764,0.976
SAMN02866410,SAMN02866410,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,62415623514.0,1800378338.0,131283447.0,2563822525,138604879.0,7968402.0,0.9893,0.9712,0.9589,0.9883,0.9873,0.9992,0.9891,0.9,0.9,True,24.3448,12.9893,16.4755,23.7409,0.5336,M,chrX,2464991795,131763368.0,29179037,4275252,1259773,3547758,,855607.0,,,105186.0,39240.0,0.0017344,,,0.0005111,,0.0007983,,0.0014393,0.0002978,0.0013783,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,-6.243,5.5,,False,True,ok,ok,ok,fail,fail,,,fail,,,,,,,,,55.3079,56.7326,781209302,744530605,672779524,0.953
SAMN02866411,SAMN02866411,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,70162054163.0,3852998609.0,174148361.0,2564638819,138837657.0,1661205.0,0.9896,0.9729,0.1999,0.9864,0.2055,0.9992,0.9872,0.9,0.9,True,27.3575,27.7518,104.8326,27.4253,1.0144,F,chrX,2464991795,131763368.0,29013505,4174683,1720693,3352939,745094.0,,98051.0,66415.0,,90473.0,0.0016936,0.0007441,0.4393891,0.0006981,0.000504,,0.7220771,0.0013602,0.0006866,0.0015448,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,-2.7455,7.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,54.974,56.4216,938030208,870977241,720283522,0.929
SAMN02866412,SAMN02866412,OWM,Cercopithecidae,Papio,ursinus,ssp,Papio_ursinus_ssp,P.ursinus_ssp,Papio_ursinus_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,64480173214.0,3580064767.0,39935814.0,2562645660,138440710.0,1560616.0,0.9889,0.9701,0.1878,0.9855,0.1936,0.9992,0.9863,0.9,0.9,True,25.1616,25.8599,25.5898,25.1976,1.0278,F,chrX,2446509871,130650657.0,7272339,3314928,3613970,6196245,150515.0,,81042.0,153084.0,,187239.0,0.001355,0.0006203,0.4577954,0.0014772,0.0011717,,0.7931962,0.0025327,0.0014331,0.0021547,Papio_anubis_ssp5,0.0,True,0.0032631,0.0033468,0.0033478,0.9877,0.9877,0.9878,-14.0783,8.0,,False,True,ok,ok,ok,fail,fail,,,fail,,,,,,,,,55.0816,56.5329,815380530,788269370,732915184,0.967
SAMN02866413,SAMN02866413,OWM,Cercopithecidae,Papio,ursinus,ssp,Papio_ursinus_ssp,P.ursinus_ssp,Papio_ursinus_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,61439783000.0,3444462048.0,37701094.0,2559422891,138199802.0,1511882.0,0.9876,0.9684,0.1819,0.9842,0.1879,0.9992,0.985,0.9,0.9,True,24.0053,24.9238,24.9365,24.0529,1.0383,F,chrX,2446509871,130650657.0,9477800,2214797,6672132,2032753,220752.0,,34401.0,268732.0,,47995.0,0.0009053,0.0002633,0.2908523,0.0027272,0.0020569,,0.7542063,0.0008309,0.0003674,0.0031798,Papio_anubis_ssp5,0.0,True,0.0032631,0.0033468,0.0033478,0.9877,0.9877,0.9878,-1.972,-0.6667,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.1256,56.5805,782792756,750584546,679904802,0.959
SAMN02866414,SAMN02866414,OWM,Cercopithecidae,Papio,cynocephalus,ssp,Papio_cynocephalus_ssp,P.cynocephalus_ssp,Papio_cynocephalus_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,69171683592.0,3859444589.0,43536882.0,2563103295,138565851.0,1703957.0,0.989,0.971,0.2051,0.9857,0.2112,0.9992,0.9865,0.9,0.9,True,26.9875,27.8528,25.5505,27.0309,1.0321,F,chrX,2452327925,130937225.0,48667760,5979914,4904657,7564346,1382634.0,,143372.0,221964.0,,211066.0,0.0024385,0.001095,0.4490398,0.002,0.0016952,,0.8475968,0.0030846,0.001612,0.0032192,Papio_anubis_ssp6,0.0,True,0.0031857,0.0033434,0.0033562,0.9877,0.9878,0.9879,-0.7282,6.0,,False,True,ok,ok,ok,ok,ok,warn,potential_hybrid,warn,,,,,,,,,54.9698,56.4369,945344360,873925480,715928420,0.924
SAMN02866415,SAMN02866415,OWM,Cercopithecidae,Papio,cynocephalus,ssp,Papio_cynocephalus_ssp,P.cynocephalus_ssp,Papio_cynocephalus_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,58974974225.0,3248899214.0,32944376.0,2561974839,138369632.0,1582007.0,0.9886,0.9696,0.1904,0.9852,0.1964,0.9992,0.986,0.9,0.9,True,23.0193,23.4799,20.8244,23.0416,1.02,F,chrX,2452327925,130937225.0,49267665,5979165,4866340,7003507,1383571.0,,169424.0,205783.0,,200258.0,0.0024382,0.0012939,0.5307009,0.0019844,0.0015716,,0.791995,0.0028559,0.0015294,0.0032035,Papio_anubis_ssp6,0.0,True,0.0031857,0.0033434,0.0033562,0.9877,0.9878,0.9879,-0.8207,4.0,SAMN02866415,False,True,ok,ok,ok,ok,ok,warn,potential_hybrid,warn,,,,,,,,,54.9705,56.423,760291806,718927878,649973070,0.946
SAMN02866416,SAMN02866416,OWM,Cercopithecidae,Papio,papio,ssp,Papio_papio_ssp,P.papio_ssp,Papio_papio_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,78387639474.0,2209109697.0,149269295.0,2562161753,138517886.0,7963410.0,0.9887,0.9706,0.9583,0.9876,0.9873,0.9992,0.9884,0.9,0.9,True,30.5943,15.9482,18.7444,29.8105,0.5213,M,chrX,2455330248,131132655.0,1589724,1463440,4295860,554075,,64041.0,,,145783.0,9562.0,0.000596,,,0.0017496,,0.0011117,,0.0002257,7.29e-05,0.0020476,Papio_anubis_ssp2,0.0,True,0.0020944,0.0020964,0.0020968,0.9871,0.9871,0.9872,-20.4782,21.3333,,False,True,ok,ok,ok,fail,fail,,,fail,,,,,,,,,54.8382,56.2955,1009137558,916614329,751661350,0.908
SAMN02900024,SAMN02900024,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,F,2308515915,33139305.0,144923917.0,815015.0,,,78275855672.0,4110956501.0,,2076653448,123737433.0,,0.8996,0.8538,,0.8969,,0.9594,0.9349,0.9,0.85,True,37.6933,33.2232,,37.4419,0.8814,F,chrX,1983949656,116968656.0,22100700,8923008,4545468,7375703,642906.0,,89601.0,165548.0,,233863.0,0.0044976,0.000766,0.1703189,0.0022911,0.0014153,,0.6177411,0.0037177,0.0019994,0.0045399,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,1.5116,-4.0,,False,True,warn,ok,ok,ok,warn,,,warn,,,,,,,,,56.394,56.6323,871729464,855742075,814469866,0.982
SAMN02900025,SAMN02900025,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,F,2308515915,33139305.0,144923917.0,815015.0,,,59853938850.0,2800322465.0,,1942954664,116049852.0,,0.8416,0.8008,,0.8392,,0.9594,0.8747,0.9,0.85,False,30.8056,24.1303,,30.4294,0.7833,F,metadata,1983949656,116968656.0,13278634,8640818,3520891,17504536,294975.0,,234813.0,70054.0,,532076.0,0.0043554,0.0020075,0.4609231,0.0017747,0.0005989,,0.3374749,0.0088231,0.0045489,0.0039524,Microcebus_murinus_ssp1,0.0,False,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,-0.1746,-24.0,,False,True,fail,ok,ok,ok,fail,,,fail,,,,,,,,,55.3504,55.5961,674442960,660031899,611344000,0.979
SAMN02900026,SAMN02900026,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,M,2308515915,33139305.0,144923917.0,815015.0,,,65436218028.0,1844295193.0,,1995225275,111982989.0,,0.8643,0.7727,,0.8589,,0.9594,0.8952,0.9,0.85,False,32.7964,16.4694,,31.9287,0.5022,M,chrX,1983949656,116968656.0,18874551,5392083,2205442,16472803,,583680.0,,,117713.0,430525.0,0.0027179,,,0.0011116,,0.0010064,,0.008303,0.0036807,0.0024706,Microcebus_murinus_ssp1,0.0,False,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,-4.4269,-16.1724,,False,True,fail,ok,ok,fail,fail,,,fail,,,,,,,,,55.525,55.7408,724800704,710481719,657375194,0.98
SAMN02900027,SAMN02900027,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,M,2308515915,33139305.0,144923917.0,815015.0,,,75514638446.0,2518598709.0,,2098888332,123929586.0,,0.9092,0.8551,,0.906,,0.9594,0.9443,0.9,0.85,True,35.9784,20.3228,,35.1055,0.5649,M,chrX,1983949656,116968656.0,27418995,8237292,3443510,3845082,,883639.0,,,164681.0,83598.0,0.004152,,,0.0017357,,0.0014079,,0.0019381,0.0007147,0.0038117,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,-0.5783,-0.6897,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,56.6697,56.8837,815060738,802373935,770118566,0.984
SAMN02900028,SAMN02900028,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,F,2308515915,33139305.0,144923917.0,815015.0,,,58532017001.0,2995336079.0,,2041266284,121815191.0,,0.8842,0.8405,,0.8817,,0.9594,0.919,0.9,0.85,True,28.6744,24.5892,,28.4443,0.8575,F,chrX,1983949656,116968656.0,21333761,5748976,2841188,13020954,496019.0,,156612.0,81327.0,,397960.0,0.0028977,0.0013389,0.4620571,0.0014321,0.0006953,,0.4855075,0.0065631,0.0034023,0.002881,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,-3.2492,-9.3103,,False,True,fail,ok,ok,warn,fail,,,fail,,,,,,,,,56.3466,56.5634,648578890,639950090,612313704,0.987
SAMN02900029,SAMN02900029,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,M,2308515915,33139305.0,144923917.0,815015.0,,,67187177729.0,2417246132.0,,2107862238,125124761.0,,0.9131,0.8634,,0.9101,,0.9594,0.9486,0.9,0.85,True,31.8746,19.3187,,31.171,0.6061,M,chrX,1983949656,116968656.0,29891963,7468654,4608450,975812,,917833.0,,,198133.0,15952.0,0.0037645,,,0.0023229,,0.0016939,,0.0004919,0.0001364,0.0042051,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,0.5508,0.6552,,False,True,ok,ok,ok,ok,ok,,,ok,,,SAMN02900033,False,,,,,56.4828,56.7052,727292304,713013621,675554312,0.98
SAMN02900030,SAMN02900030,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,M,2308515915,33139305.0,144923917.0,815015.0,,,66847261421.0,2411266587.0,,2106884700,125070735.0,,0.9127,0.863,,0.9097,,0.9594,0.9482,0.9,0.85,True,31.728,19.2792,,31.0304,0.6076,M,chrX,1983949656,116968656.0,29844385,6993941,4949114,1157439,,916978.0,,,197782.0,17158.0,0.0035253,,,0.0024946,,0.0016909,,0.0005834,0.0001467,0.0042572,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,0.7002,0.5172,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,56.4715,56.6922,726595854,711849058,675605382,0.98
SAMN02900031,SAMN02900031,STR,Cheirogaleidae,Microcebus,murinus,ssp,Microcebus_murinus_ssp,M.murinus_ssp,Microcebus_murinus_ssp,Microcebus_murinus,F,2308515915,33139305.0,144923917.0,815015.0,,,71379622033.0,4593427680.0,,2108287252,125506311.0,,0.9133,0.866,,0.9105,,0.9594,0.949,0.9,0.85,True,33.8567,36.5992,,34.0108,1.081,F,chrX,1983949656,116968656.0,29063976,8804292,4032625,1043986,775155.0,,219959.0,96263.0,,40541.0,0.0044378,0.0018805,0.4237488,0.0020326,0.000823,,0.4048859,0.0005262,0.0003466,0.0042515,Microcebus_murinus_ssp1,0.0,True,0.003853,0.0040132,0.0042015,0.9102,0.9112,0.913,0.6839,0.7241,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,56.6066,56.8256,792998118,779201691,742281002,0.983
