chrom	length	end_pos	chr_type	species	reference
NC_060927.1	151864537	201078830	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060928.1	141613497	193335816	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060929.1	135658610	181844881	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060930.1	128573435	172088286	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060931.1	111750033	160562076	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060932.1	109565562	146253369	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060933.1	83615790	150418452	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060934.1	97445293	134553813	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060935.1	95144848	135123417	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060936.1	98966923	133316840	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060937.1	70630964	113551202	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060938.1	67987271	101155759	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060939.1	59929942	99678469	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060940.1	54441608	96173591	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060941.1	55212623	84235735	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060942.1	57218558	80531953	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060943.1	30866184	61682631	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060944.1	45496803	66168714	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060945.1	24586738	45059916	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060946.1	22906572	51297094	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060947.1	99367470	154219366	chrX	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060948.1	45082	27446622	aut	Miopithecus_ogouensis_ssp	Homo_sapiens_ssp
NC_060925.1	137754448	248359606	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060926.1	154648413	242614027	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060927.1	125147504	200870540	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060928.1	118420162	193335817	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060929.1	115249893	181829275	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060930.1	107015429	172088300	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060931.1	91698587	160543483	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060932.1	89597708	146234117	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060933.1	70549071	150393643	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060934.1	80346646	134550258	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060935.1	80836664	135117559	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060936.1	81872988	133294061	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060937.1	61189070	113550112	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060938.1	56397395	101128147	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060939.1	46810990	99624255	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060940.1	45860539	96173483	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060941.1	45454399	84237841	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060942.1	49685331	80533406	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060943.1	22390469	61683045	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060944.1	38629625	66160219	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060945.1	19484895	45053160	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060946.1	17527394	51297094	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060947.1	73416447	154127551	chrX	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060948.1	15917	62103151	aut	Mico_humilis_ssp	Homo_sapiens_ssp
NC_060925.1	138418107	248360543	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060926.1	155322746	242614027	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060927.1	125215780	200870540	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060928.1	119470629	193327545	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060929.1	116455545	181999858	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060930.1	108522806	172088299	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060931.1	92499678	160543483	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060932.1	90126725	146234117	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060933.1	70818134	150364810	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060934.1	80720290	134550258	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060935.1	81344142	135117559	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060936.1	80866700	133296695	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060937.1	61503834	113550112	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060938.1	56878145	101087786	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060939.1	46855807	99624549	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060940.1	45276274	96167073	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060941.1	45449750	84237841	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060942.1	49951320	80533406	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060943.1	22196939	61683045	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060944.1	38727624	66168204	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060945.1	19684793	45053032	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060946.1	17736655	51297094	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060947.1	78679558	153834761	chrX	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060948.1	19190	27441430	aut	Saguinus_imperator_ssp	Homo_sapiens_ssp
NC_060925.1	148697669	248367473	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060926.1	167183283	242614027	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060927.1	134592475	200870540	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060928.1	127863295	193335817	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060929.1	124330170	181836656	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060930.1	116242784	172088406	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060931.1	99543051	160543483	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060932.1	96939968	146234119	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060933.1	75291692	150465191	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060934.1	86657923	134550818	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060935.1	87580594	135117559	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060936.1	88342457	133295236	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060937.1	66001975	113550110	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060938.1	60646228	101016109	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060939.1	51903060	99678470	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060940.1	49899849	96152678	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060941.1	49000580	84237841	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060942.1	53245085	80532913	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060943.1	26350725	61672389	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060944.1	41659539	66166050	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060945.1	21513073	45053160	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060946.1	19699025	51297094	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060947.1	82831456	154155493	chrX	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060948.1	59091	62113917	aut	Plecturocebus_bernhardi_ssp	Homo_sapiens_ssp
NC_060925.1	135482459	248367473	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060926.1	149361357	242614027	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060927.1	120678147	200870540	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060928.1	112656400	193335817	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060929.1	111911919	181829274	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060930.1	103165784	171965862	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060931.1	87911082	160543483	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060932.1	86245809	146230808	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060933.1	68003560	150393643	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060934.1	77793770	134552376	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060935.1	78955834	135117559	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060936.1	79665775	133288538	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060937.1	58917725	113538292	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060938.1	54500672	101129841	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060939.1	46120191	99656813	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060940.1	44694366	96173483	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060941.1	42149826	84226079	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060942.1	47297830	80529544	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060943.1	23414122	61672389	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060944.1	37868596	66166050	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060945.1	19179054	45053160	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060946.1	18227497	51297094	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060947.1	80024579	154132917	chrX	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060948.1	19037	62102532	aut	Chiropotes_israelita_ssp	Homo_sapiens_ssp
NC_060925.1	78444559	248358527	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060926.1	4404833	242536166	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060927.1	1798546	200387970	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060928.1	1646678	193335817	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060929.1	47293001	181844881	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060930.1	2552932	172088286	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060931.1	5807746	159303436	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060932.1	5907143	140669132	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060933.1	85502416	150418452	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060934.1	98292148	134527909	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060935.1	97381295	134988915	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060936.1	6795227	133235486	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060937.1	74052969	113550112	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060938.1	2344567	97271232	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060939.1	200189	99561963	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060940.1	55867682	96173591	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060941.1	55909149	84239663	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060942.1	58421483	80533414	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060943.1	20147783	61683242	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060944.1	47093821	66047571	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060945.1	25523123	45057372	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060946.1	23143724	51294901	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060947.1	50207246	151503240	chrX	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060948.1	28946	27437274	aut	Rhinopithecus_brelichi_ssp	Homo_sapiens_ssp
NC_060925.1	135947305	248367473	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060926.1	149955190	242614027	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060927.1	121031565	200870540	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060928.1	113095733	193335817	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060929.1	112200245	181829274	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060930.1	103397290	171965862	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060931.1	88764551	160543483	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060932.1	86567654	146230808	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060933.1	68144963	150579220	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060934.1	77930148	134552376	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060935.1	78895982	135117559	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060936.1	79832752	133288538	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060937.1	59192374	113538879	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060938.1	54673727	101129780	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060939.1	46164286	99624549	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060940.1	44618970	96173483	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060941.1	42200913	84226079	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060942.1	47497882	80529561	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060943.1	23339061	61672389	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060944.1	37847504	66166050	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060945.1	19243999	45053160	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060946.1	18187758	51297094	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060947.1	80255422	154132917	chrX	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060948.1	18876	62102532	aut	Cacajao_ayresi_ssp	Homo_sapiens_ssp
NC_060925.1	92546558	248367538	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060926.1	106683447	242610169	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060927.1	90584515	201092418	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060928.1	65172172	193327005	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060929.1	74126697	181833975	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060930.1	74437492	172085346	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060931.1	61459529	160480028	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060932.1	59008725	146178668	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060933.1	48294130	149361621	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060934.1	51697996	134553038	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060935.1	54999889	135117003	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060936.1	52279040	133133224	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060937.1	39195537	113550112	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060938.1	38022505	100141043	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060939.1	34516023	99592332	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060940.1	27886385	96153888	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060941.1	29297648	84235734	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060942.1	31472378	80522935	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060943.1	10740082	61672501	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060944.1	24992589	66168714	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060945.1	14065323	45058319	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060946.1	11021788	51294909	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060947.1	26745434	154127201	chrX	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060948.1	3874	27435002	aut	Prolemur_simus_ssp	Homo_sapiens_ssp
NC_060925.1	142067839	248362883	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060926.1	158315632	242614027	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060927.1	127797660	200870540	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060928.1	121616551	193335817	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060929.1	118556689	181999858	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060930.1	110717767	172088299	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060931.1	94694932	160543483	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060932.1	92025221	146234117	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060933.1	72454717	150393643	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060934.1	82561782	134550258	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060935.1	83428012	135117559	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060936.1	82977864	133296725	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060937.1	62828433	113550112	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060938.1	58167510	101088060	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060939.1	47988378	99624549	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060940.1	46900473	96167073	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060941.1	47114896	84237841	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060942.1	50891624	80533406	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060943.1	24312736	61683043	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060944.1	39849899	66168204	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060945.1	20163651	45053157	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060946.1	18491002	51297094	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060947.1	76887209	153834761	chrX	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060948.1	19908	27441430	aut	Saguinus_labiatus_ssp	Homo_sapiens_ssp
NC_060925.1	141842262	248359606	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060926.1	158968530	242614027	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060927.1	128558176	200870540	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060928.1	121580114	193335448	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060929.1	118543260	181829275	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060930.1	110028549	172088300	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060931.1	94263242	160543483	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060932.1	92059285	146234117	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060933.1	72455352	150393643	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060934.1	82538292	134550258	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060935.1	83119410	135117559	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060936.1	84294275	133294061	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060937.1	62789653	113550112	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060938.1	57952221	101128147	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060939.1	48189556	99624255	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060940.1	47244789	96173483	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060941.1	46903790	84237841	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060942.1	50944944	80533406	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060943.1	23444847	61683045	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060944.1	39722556	66160219	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060945.1	20074255	45053160	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060946.1	18125265	51297094	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060947.1	79644732	154127551	chrX	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060948.1	16952	62103151	aut	Mico_argentatus_ssp	Homo_sapiens_ssp
NC_060925.1	135338608	248367473	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060926.1	149537180	242614027	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060927.1	120821693	200870540	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060928.1	112924125	193335817	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060929.1	111837156	181829274	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060930.1	103192961	171965862	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060931.1	88403415	160543483	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060932.1	86263893	146230808	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060933.1	67866378	150579220	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060934.1	77623528	134491304	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060935.1	78755994	135117559	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060936.1	79294642	133288538	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060937.1	59031820	113538808	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060938.1	54444653	101129296	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060939.1	45967401	99624549	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060940.1	44265881	96173483	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060941.1	42002645	84226079	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060942.1	47345439	80529555	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060943.1	23205967	61672389	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060944.1	37560769	66166050	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060945.1	19187625	45053160	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060946.1	18078940	51297094	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060947.1	78096392	154132917	chrX	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060948.1	18796	62102532	aut	Cacajao_hosomi_ssp	Homo_sapiens_ssp
NC_060925.1	172163275	248360682	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060926.1	185913211	242630205	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060927.1	152122307	201091448	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060928.1	145239960	193335817	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060929.1	138390426	181830616	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060930.1	128550956	172088286	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060931.1	113781632	160562076	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060932.1	111920082	146233131	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060933.1	85207187	150465192	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060934.1	99346583	134553813	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060935.1	97174869	135055456	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060936.1	102122251	133316840	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060937.1	67149597	113549868	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060938.1	69487247	101129611	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060939.1	61007429	99717480	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060940.1	53583339	96173496	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060941.1	56541539	84239663	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060942.1	57263252	80533281	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060943.1	34461036	61683060	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060944.1	47838101	66166051	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060945.1	25620254	45059916	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060946.1	23470083	51294901	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060947.1	95145513	154132917	chrX	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060948.1	42163	27444686	aut	Colobus_guereza_ssp	Homo_sapiens_ssp
NC_060925.1	142813262	248367473	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060926.1	161496049	242614027	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060927.1	128977685	200870540	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060928.1	122457062	193335817	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060929.1	117789970	181836354	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060930.1	111819573	172085351	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060931.1	95443611	160543483	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060932.1	93211763	146234119	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060933.1	72464220	150465191	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060934.1	83054846	134550818	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060935.1	84749108	135117559	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
NC_060936.1	84964575	133294339	aut	Cheracebus_lucifer_ssp	Homo_sapiens_ssp
